,Ball 0,,,,,,Ball 1,,,,,,
,m:,1.2,,,,,m:,2.31,,,,,
,r:,1,,,,,r:,1,,,,,
,k:,9800,,,,,k:,9800,,,,,
,rot: ,true,,,,,,,,,,,
,u_k: ,0.5,,,,,,,,,,,
t,s_x,s_y,v_x,v_y,theta,w,s_x,s_y,v_x,v_y,theta,w,
0.1575,2.45808,1.73637,18.822,8.77687,-0.393521,-3.14036,-0.0561107,-0.273038,6.21184,2.48499,-0.204427,-1.63135,
0.1576,2.45997,1.73725,18.822,8.77687,-0.393835,-3.14036,-0.0554895,-0.272789,6.21184,2.48499,-0.20459,-1.63135,
0.1577,2.46185,1.73813,18.822,8.77687,-0.394149,-3.14036,-0.0548683,-0.272541,6.21184,2.48499,-0.204753,-1.63135,
0.1578,2.46373,1.73901,18.822,8.77687,-0.394463,-3.14036,-0.0542471,-0.272292,6.21184,2.48499,-0.204916,-1.63135,
0.1579,2.46561,1.73988,18.822,8.77687,-0.394777,-3.14036,-0.0536259,-0.272044,6.21184,2.48499,-0.205079,-1.63135,
0.158,2.4675,1.74076,18.822,8.77687,-0.395091,-3.14036,-0.0530048,-0.271795,6.21184,2.48499,-0.205242,-1.63135,
0.1581,2.46938,1.74164,18.822,8.77687,-0.395405,-3.14036,-0.0523836,-0.271547,6.21184,2.48499,-0.205405,-1.63135,
0.1582,2.47126,1.74252,18.822,8.77687,-0.39572,-3.14036,-0.0517624,-0.271298,6.21184,2.48499,-0.205569,-1.63135,
0.1583,2.47314,1.7434,18.822,8.77687,-0.396034,-3.14036,-0.0511412,-0.27105,6.21184,2.48499,-0.205732,-1.63135,
0.1584,2.47502,1.74427,18.822,8.77687,-0.396348,-3.14036,-0.05052,-0.270801,6.21184,2.48499,-0.205895,-1.63135,
0.1585,2.47691,1.74515,18.822,8.77687,-0.396662,-3.14036,-0.0498988,-0.270553,6.21184,2.48499,-0.206058,-1.63135,
0.1586,2.47879,1.74603,18.822,8.77687,-0.396976,-3.14036,-0.0492777,-0.270304,6.21184,2.48499,-0.206221,-1.63135,
0.1587,2.48067,1.74691,18.822,8.77687,-0.39729,-3.14036,-0.0486565,-0.270056,6.21184,2.48499,-0.206384,-1.63135,
0.1588,2.48255,1.74778,18.822,8.77687,-0.397604,-3.14036,-0.0480353,-0.269807,6.21184,2.48499,-0.206547,-1.63135,
0.1589,2.48444,1.74866,18.822,8.77687,-0.397918,-3.14036,-0.0474141,-0.269559,6.21184,2.48499,-0.206711,-1.63135,
0.159,2.48632,1.74954,18.822,8.77687,-0.398232,-3.14036,-0.0467929,-0.26931,6.21184,2.48499,-0.206874,-1.63135,
0.1591,2.4882,1.75042,18.822,8.77687,-0.398546,-3.14036,-0.0461717,-0.269062,6.21184,2.48499,-0.207037,-1.63135,
0.1592,2.49008,1.75129,18.822,8.77687,-0.39886,-3.14036,-0.0455505,-0.268813,6.21184,2.48499,-0.2072,-1.63135,
0.1593,2.49196,1.75217,18.822,8.77687,-0.399174,-3.14036,-0.0449294,-0.268565,6.21184,2.48499,-0.207363,-1.63135,
0.1594,2.49385,1.75305,18.822,8.77687,-0.399488,-3.14036,-0.0443082,-0.268316,6.21184,2.48499,-0.207526,-1.63135,
0.1595,2.49573,1.75393,18.822,8.77687,-0.399802,-3.14036,-0.043687,-0.268068,6.21184,2.48499,-0.207689,-1.63135,
0.1596,2.49761,1.75481,18.822,8.77687,-0.400116,-3.14036,-0.0430658,-0.267819,6.21184,2.48499,-0.207852,-1.63135,
0.1597,2.49949,1.75568,18.822,8.77687,-0.40043,-3.14036,-0.0424446,-0.267571,6.21184,2.48499,-0.208016,-1.63135,
0.1598,2.50138,1.75656,18.822,8.77687,-0.400744,-3.14036,-0.0418234,-0.267322,6.21184,2.48499,-0.208179,-1.63135,
0.1599,2.50326,1.75744,18.822,8.77687,-0.401058,-3.14036,-0.0412023,-0.267074,6.21184,2.48499,-0.208342,-1.63135,
0.16,2.50514,1.75832,18.822,8.77687,-0.401372,-3.14036,-0.0405811,-0.266825,6.21184,2.48499,-0.208505,-1.63135,
0.1601,2.50702,1.75919,18.822,8.77687,-0.401686,-3.14036,-0.0399599,-0.266577,6.21184,2.48499,-0.208668,-1.63135,
0.1602,2.5089,1.76007,18.822,8.77687,-0.402,-3.14036,-0.0393387,-0.266328,6.21184,2.48499,-0.208831,-1.63135,
0.1603,2.51079,1.76095,18.822,8.77687,-0.402314,-3.14036,-0.0387175,-0.26608,6.21184,2.48499,-0.208994,-1.63135,
0.1604,2.51267,1.76183,18.822,8.77687,-0.402628,-3.14036,-0.0380963,-0.265831,6.21184,2.48499,-0.209158,-1.63135,
0.1605,2.51455,1.7627,18.822,8.77687,-0.402942,-3.14036,-0.0374752,-0.265583,6.21184,2.48499,-0.209321,-1.63135,
0.1606,2.51643,1.76358,18.822,8.77687,-0.403256,-3.14036,-0.036854,-0.265334,6.21184,2.48499,-0.209484,-1.63135,
0.1607,2.51832,1.76446,18.822,8.77687,-0.40357,-3.14036,-0.0362328,-0.265086,6.21184,2.48499,-0.209647,-1.63135,
0.1608,2.5202,1.76534,18.822,8.77687,-0.403884,-3.14036,-0.0356116,-0.264837,6.21184,2.48499,-0.20981,-1.63135,
0.1609,2.52208,1.76622,18.822,8.77687,-0.404198,-3.14036,-0.0349904,-0.264589,6.21184,2.48499,-0.209973,-1.63135,
0.161,2.52396,1.76709,18.822,8.77687,-0.404513,-3.14036,-0.0343692,-0.26434,6.21184,2.48499,-0.210136,-1.63135,
0.1611,2.52584,1.76797,18.822,8.77687,-0.404827,-3.14036,-0.0337481,-0.264092,6.21184,2.48499,-0.2103,-1.63135,
0.1612,2.52773,1.76885,18.822,8.77687,-0.405141,-3.14036,-0.0331269,-0.263843,6.21184,2.48499,-0.210463,-1.63135,
0.1613,2.52961,1.76973,18.822,8.77687,-0.405455,-3.14036,-0.0325057,-0.263595,6.21184,2.48499,-0.210626,-1.63135,
0.1614,2.53149,1.7706,18.822,8.77687,-0.405769,-3.14036,-0.0318845,-0.263346,6.21184,2.48499,-0.210789,-1.63135,
0.1615,2.53337,1.77148,18.822,8.77687,-0.406083,-3.14036,-0.0312633,-0.263098,6.21184,2.48499,-0.210952,-1.63135,
0.1616,2.53525,1.77236,18.822,8.77687,-0.406397,-3.14036,-0.0306421,-0.262849,6.21184,2.48499,-0.211115,-1.63135,
0.1617,2.53714,1.77324,18.822,8.77687,-0.406711,-3.14036,-0.0300209,-0.262601,6.21184,2.48499,-0.211278,-1.63135,
0.1618,2.53902,1.77411,18.822,8.77687,-0.407025,-3.14036,-0.0293998,-0.262352,6.21184,2.48499,-0.211441,-1.63135,
0.1619,2.5409,1.77499,18.822,8.77687,-0.407339,-3.14036,-0.0287786,-0.262104,6.21184,2.48499,-0.211605,-1.63135,
0.162,2.54278,1.77587,18.822,8.77687,-0.407653,-3.14036,-0.0281574,-0.261855,6.21184,2.48499,-0.211768,-1.63135,
0.1621,2.54467,1.77675,18.822,8.77687,-0.407967,-3.14036,-0.0275362,-0.261607,6.21184,2.48499,-0.211931,-1.63135,
0.1622,2.54655,1.77763,18.822,8.77687,-0.408281,-3.14036,-0.026915,-0.261358,6.21184,2.48499,-0.212094,-1.63135,
0.1623,2.54843,1.7785,18.822,8.77687,-0.408595,-3.14036,-0.0262938,-0.26111,6.21184,2.48499,-0.212257,-1.63135,
0.1624,2.55031,1.77938,18.822,8.77687,-0.408909,-3.14036,-0.0256727,-0.260861,6.21184,2.48499,-0.21242,-1.63135,
0.1625,2.55219,1.78026,18.822,8.77687,-0.409223,-3.14036,-0.0250515,-0.260613,6.21184,2.48499,-0.212583,-1.63135,
0.1626,2.55408,1.78114,18.822,8.77687,-0.409537,-3.14036,-0.0244303,-0.260364,6.21184,2.48499,-0.212747,-1.63135,
0.1627,2.55596,1.78201,18.822,8.77687,-0.409851,-3.14036,-0.0238091,-0.260116,6.21184,2.48499,-0.21291,-1.63135,
0.1628,2.55784,1.78289,18.822,8.77687,-0.410165,-3.14036,-0.0231879,-0.259867,6.21184,2.48499,-0.213073,-1.63135,
0.1629,2.55972,1.78377,18.822,8.77687,-0.410479,-3.14036,-0.0225667,-0.259619,6.21184,2.48499,-0.213236,-1.63135,
0.163,2.56161,1.78465,18.822,8.77687,-0.410793,-3.14036,-0.0219456,-0.25937,6.21184,2.48499,-0.213399,-1.63135,
0.1631,2.56349,1.78552,18.822,8.77687,-0.411107,-3.14036,-0.0213244,-0.259122,6.21184,2.48499,-0.213562,-1.63135,
0.1632,2.56537,1.7864,18.822,8.77687,-0.411421,-3.14036,-0.0207032,-0.258873,6.21184,2.48499,-0.213725,-1.63135,
0.1633,2.56725,1.78728,18.822,8.77687,-0.411735,-3.14036,-0.020082,-0.258625,6.21184,2.48499,-0.213888,-1.63135,
0.1634,2.56913,1.78816,18.822,8.77687,-0.412049,-3.14036,-0.0194608,-0.258376,6.21184,2.48499,-0.214052,-1.63135,
0.1635,2.57102,1.78904,18.822,8.77687,-0.412363,-3.14036,-0.0188396,-0.258128,6.21184,2.48499,-0.214215,-1.63135,
0.1636,2.5729,1.78991,18.822,8.77687,-0.412677,-3.14036,-0.0182184,-0.257879,6.21184,2.48499,-0.214378,-1.63135,
0.1637,2.57478,1.79079,18.822,8.77687,-0.412991,-3.14036,-0.0175973,-0.257631,6.21184,2.48499,-0.214541,-1.63135,
0.1638,2.57666,1.79167,18.822,8.77687,-0.413306,-3.14036,-0.0169761,-0.257382,6.21184,2.48499,-0.214704,-1.63135,
0.1639,2.57855,1.79255,18.822,8.77687,-0.41362,-3.14036,-0.0163549,-0.257134,6.21184,2.48499,-0.214867,-1.63135,
0.164,2.58043,1.79342,18.822,8.77687,-0.413934,-3.14036,-0.0157337,-0.256885,6.21184,2.48499,-0.21503,-1.63135,
0.1641,2.58231,1.7943,18.822,8.77687,-0.414248,-3.14036,-0.0151125,-0.256637,6.21184,2.48499,-0.215194,-1.63135,
0.1642,2.58419,1.79518,18.822,8.77687,-0.414562,-3.14036,-0.0144913,-0.256388,6.21184,2.48499,-0.215357,-1.63135,
0.1643,2.58607,1.79606,18.822,8.77687,-0.414876,-3.14036,-0.0138702,-0.25614,6.21184,2.48499,-0.21552,-1.63135,
0.1644,2.58796,1.79693,18.822,8.77687,-0.41519,-3.14036,-0.013249,-0.255891,6.21184,2.48499,-0.215683,-1.63135,
0.1645,2.58984,1.79781,18.822,8.77687,-0.415504,-3.14036,-0.0126278,-0.255643,6.21184,2.48499,-0.215846,-1.63135,
0.1646,2.59172,1.79869,18.822,8.77687,-0.415818,-3.14036,-0.0120066,-0.255394,6.21184,2.48499,-0.216009,-1.63135,
0.1647,2.5936,1.79957,18.822,8.77687,-0.416132,-3.14036,-0.0113854,-0.255146,6.21184,2.48499,-0.216172,-1.63135,
0.1648,2.59549,1.80045,18.822,8.77687,-0.416446,-3.14036,-0.0107642,-0.254897,6.21184,2.48499,-0.216336,-1.63135,
0.1649,2.59737,1.80132,18.822,8.77687,-0.41676,-3.14036,-0.0101431,-0.254649,6.21184,2.48499,-0.216499,-1.63135,
0.165,2.59925,1.8022,18.822,8.77687,-0.417074,-3.14036,-0.00952187,-0.2544,6.21184,2.48499,-0.216662,-1.63135,
0.1651,2.60113,1.80308,18.822,8.77687,-0.417388,-3.14036,-0.00890069,-0.254152,6.21184,2.48499,-0.216825,-1.63135,
0.1652,2.60301,1.80396,18.822,8.77687,-0.417702,-3.14036,-0.0082795,-0.253903,6.21184,2.48499,-0.216988,-1.63135,
0.1653,2.6049,1.80483,18.822,8.77687,-0.418016,-3.14036,-0.00765832,-0.253655,6.21184,2.48499,-0.217151,-1.63135,
0.1654,2.60678,1.80571,18.822,8.77687,-0.41833,-3.14036,-0.00703713,-0.253406,6.21184,2.48499,-0.217314,-1.63135,
0.1655,2.60866,1.80659,18.822,8.77687,-0.418644,-3.14036,-0.00641595,-0.253158,6.21184,2.48499,-0.217477,-1.63135,
0.1656,2.61054,1.80747,18.822,8.77687,-0.418958,-3.14036,-0.00579477,-0.252909,6.21184,2.48499,-0.217641,-1.63135,
0.1657,2.61243,1.80834,18.822,8.77687,-0.419272,-3.14036,-0.00517358,-0.252661,6.21184,2.48499,-0.217804,-1.63135,
0.1658,2.61431,1.80922,18.822,8.77687,-0.419586,-3.14036,-0.0045524,-0.252412,6.21184,2.48499,-0.217967,-1.63135,
0.1659,2.61619,1.8101,18.822,8.77687,-0.4199,-3.14036,-0.00393121,-0.252164,6.21184,2.48499,-0.21813,-1.63135,
0.166,2.61807,1.81098,18.822,8.77687,-0.420214,-3.14036,-0.00331003,-0.251915,6.21184,2.48499,-0.218293,-1.63135,
0.1661,2.61995,1.81186,18.822,8.77687,-0.420528,-3.14036,-0.00268884,-0.251667,6.21184,2.48499,-0.218456,-1.63135,
0.1662,2.62184,1.81273,18.822,8.77687,-0.420842,-3.14036,-0.00206766,-0.251418,6.21184,2.48499,-0.218619,-1.63135,
0.1663,2.62372,1.81361,18.822,8.77687,-0.421156,-3.14036,-0.00144648,-0.25117,6.21184,2.48499,-0.218783,-1.63135,
0.1664,2.6256,1.81449,18.822,8.77687,-0.42147,-3.14036,-0.000825292,-0.250921,6.21184,2.48499,-0.218946,-1.63135,
0.1665,2.62748,1.81537,18.822,8.77687,-0.421784,-3.14036,-0.000204108,-0.250673,6.21184,2.48499,-0.219109,-1.63135,
0.1666,2.62936,1.81624,18.822,8.77687,-0.422099,-3.14036,0.000417076,-0.250424,6.21184,2.48499,-0.219272,-1.63135,
0.1667,2.63125,1.81712,18.822,8.77687,-0.422413,-3.14036,0.00103826,-0.250176,6.21184,2.48499,-0.219435,-1.63135,
0.1668,2.63313,1.818,18.822,8.77687,-0.422727,-3.14036,0.00165944,-0.249927,6.21184,2.48499,-0.219598,-1.63135,
0.1669,2.63501,1.81888,18.822,8.77687,-0.423041,-3.14036,0.00228063,-0.249679,6.21184,2.48499,-0.219761,-1.63135,
0.167,2.63689,1.81975,18.822,8.77687,-0.423355,-3.14036,0.00290181,-0.24943,6.21184,2.48499,-0.219924,-1.63135,
0.1671,2.63878,1.82063,18.822,8.77687,-0.423669,-3.14036,0.003523,-0.249182,6.21184,2.48499,-0.220088,-1.63135,
0.1672,2.64066,1.82151,18.822,8.77687,-0.423983,-3.14036,0.00414418,-0.248933,6.21184,2.48499,-0.220251,-1.63135,
0.1673,2.64254,1.82239,18.822,8.77687,-0.424297,-3.14036,0.00476536,-0.248685,6.21184,2.48499,-0.220414,-1.63135,
0.1674,2.64442,1.82327,18.822,8.77687,-0.424611,-3.14036,0.00538655,-0.248436,6.21184,2.48499,-0.220577,-1.63135,
0.1675,2.6463,1.82414,18.822,8.77687,-0.424925,-3.14036,0.00600773,-0.248188,6.21184,2.48499,-0.22074,-1.63135,
0.1676,2.64819,1.82502,18.822,8.77687,-0.425239,-3.14036,0.00662892,-0.247939,6.21184,2.48499,-0.220903,-1.63135,
0.1677,2.65007,1.8259,18.822,8.77687,-0.425553,-3.14036,0.0072501,-0.247691,6.21184,2.48499,-0.221066,-1.63135,
0.1678,2.65195,1.82678,18.822,8.77687,-0.425867,-3.14036,0.00787129,-0.247442,6.21184,2.48499,-0.22123,-1.63135,
0.1679,2.65383,1.82765,18.822,8.77687,-0.426181,-3.14036,0.00849247,-0.247194,6.21184,2.48499,-0.221393,-1.63135,
0.168,2.65572,1.82853,18.822,8.77687,-0.426495,-3.14036,0.00911365,-0.246945,6.21184,2.48499,-0.221556,-1.63135,
0.1681,2.6576,1.82941,18.822,8.77687,-0.426809,-3.14036,0.00973484,-0.246697,6.21184,2.48499,-0.221719,-1.63135,
0.1682,2.65948,1.83029,18.822,8.77687,-0.427123,-3.14036,0.010356,-0.246448,6.21184,2.48499,-0.221882,-1.63135,
0.1683,2.66136,1.83116,18.822,8.77687,-0.427437,-3.14036,0.0109772,-0.2462,6.21184,2.48499,-0.222045,-1.63135,
0.1684,2.66324,1.83204,18.822,8.77687,-0.427751,-3.14036,0.0115984,-0.245951,6.21184,2.48499,-0.222208,-1.63135,
0.1685,2.66513,1.83292,18.822,8.77687,-0.428065,-3.14036,0.0122196,-0.245703,6.21184,2.48499,-0.222372,-1.63135,
0.1686,2.66701,1.8338,18.822,8.77687,-0.428379,-3.14036,0.0128408,-0.245454,6.21184,2.48499,-0.222535,-1.63135,
0.1687,2.66889,1.83468,18.822,8.77687,-0.428693,-3.14036,0.0134619,-0.245206,6.21184,2.48499,-0.222698,-1.63135,
0.1688,2.67077,1.83555,18.822,8.77687,-0.429007,-3.14036,0.0140831,-0.244957,6.21184,2.48499,-0.222861,-1.63135,
0.1689,2.67266,1.83643,18.822,8.77687,-0.429321,-3.14036,0.0147043,-0.244709,6.21184,2.48499,-0.223024,-1.63135,
0.169,2.67454,1.83731,18.822,8.77687,-0.429635,-3.14036,0.0153255,-0.24446,6.21184,2.48499,-0.223187,-1.63135,
0.1691,2.67642,1.83819,18.822,8.77687,-0.429949,-3.14036,0.0159467,-0.244212,6.21184,2.48499,-0.22335,-1.63135,
0.1692,2.6783,1.83906,18.822,8.77687,-0.430263,-3.14036,0.0165679,-0.243963,6.21184,2.48499,-0.223513,-1.63135,
0.1693,2.68018,1.83994,18.822,8.77687,-0.430577,-3.14036,0.017189,-0.243715,6.21184,2.48499,-0.223677,-1.63135,
0.1694,2.68207,1.84082,18.822,8.77687,-0.430892,-3.14036,0.0178102,-0.243466,6.21184,2.48499,-0.22384,-1.63135,
0.1695,2.68395,1.8417,18.822,8.77687,-0.431206,-3.14036,0.0184314,-0.243218,6.21184,2.48499,-0.224003,-1.63135,
0.1696,2.68583,1.84257,18.822,8.77687,-0.43152,-3.14036,0.0190526,-0.242969,6.21184,2.48499,-0.224166,-1.63135,
0.1697,2.68771,1.84345,18.822,8.77687,-0.431834,-3.14036,0.0196738,-0.242721,6.21184,2.48499,-0.224329,-1.63135,
0.1698,2.6896,1.84433,18.822,8.77687,-0.432148,-3.14036,0.020295,-0.242472,6.21184,2.48499,-0.224492,-1.63135,
0.1699,2.69148,1.84521,18.822,8.77687,-0.432462,-3.14036,0.0209162,-0.242224,6.21184,2.48499,-0.224655,-1.63135,
0.17,2.69336,1.84609,18.822,8.77687,-0.432776,-3.14036,0.0215373,-0.241975,6.21184,2.48499,-0.224819,-1.63135,
0.1701,2.69524,1.84696,18.822,8.77687,-0.43309,-3.14036,0.0221585,-0.241727,6.21184,2.48499,-0.224982,-1.63135,
0.1702,2.69712,1.84784,18.822,8.77687,-0.433404,-3.14036,0.0227797,-0.241478,6.21184,2.48499,-0.225145,-1.63135,
0.1703,2.69901,1.84872,18.822,8.77687,-0.433718,-3.14036,0.0234009,-0.24123,6.21184,2.48499,-0.225308,-1.63135,
0.1704,2.70089,1.8496,18.822,8.77687,-0.434032,-3.14036,0.0240221,-0.240981,6.21184,2.48499,-0.225471,-1.63135,
0.1705,2.70277,1.85047,18.822,8.77687,-0.434346,-3.14036,0.0246433,-0.240733,6.21184,2.48499,-0.225634,-1.63135,
0.1706,2.70465,1.85135,18.822,8.77687,-0.43466,-3.14036,0.0252644,-0.240484,6.21184,2.48499,-0.225797,-1.63135,
0.1707,2.70654,1.85223,18.822,8.77687,-0.434974,-3.14036,0.0258856,-0.240236,6.21184,2.48499,-0.225961,-1.63135,
0.1708,2.70842,1.85311,18.822,8.77687,-0.435288,-3.14036,0.0265068,-0.239987,6.21184,2.48499,-0.226124,-1.63135,
0.1709,2.7103,1.85398,18.822,8.77687,-0.435602,-3.14036,0.027128,-0.239739,6.21184,2.48499,-0.226287,-1.63135,
0.171,2.71218,1.85486,18.822,8.77687,-0.435916,-3.14036,0.0277492,-0.23949,6.21184,2.48499,-0.22645,-1.63135,
0.1711,2.71406,1.85574,18.822,8.77687,-0.43623,-3.14036,0.0283704,-0.239242,6.21184,2.48499,-0.226613,-1.63135,
0.1712,2.71595,1.85662,18.822,8.77687,-0.436544,-3.14036,0.0289915,-0.238993,6.21184,2.48499,-0.226776,-1.63135,
0.1713,2.71783,1.85749,18.822,8.77687,-0.436858,-3.14036,0.0296127,-0.238745,6.21184,2.48499,-0.226939,-1.63135,
0.1714,2.71971,1.85837,18.822,8.77687,-0.437172,-3.14036,0.0302339,-0.238496,6.21184,2.48499,-0.227102,-1.63135,
0.1715,2.72159,1.85925,18.822,8.77687,-0.437486,-3.14036,0.0308551,-0.238248,6.21184,2.48499,-0.227266,-1.63135,
0.1716,2.72347,1.86013,18.822,8.77687,-0.4378,-3.14036,0.0314763,-0.237999,6.21184,2.48499,-0.227429,-1.63135,
0.1717,2.72536,1.86101,18.822,8.77687,-0.438114,-3.14036,0.0320975,-0.237751,6.21184,2.48499,-0.227592,-1.63135,
0.1718,2.72724,1.86188,18.822,8.77687,-0.438428,-3.14036,0.0327186,-0.237502,6.21184,2.48499,-0.227755,-1.63135,
0.1719,2.72912,1.86276,18.822,8.77687,-0.438742,-3.14036,0.0333398,-0.237254,6.21184,2.48499,-0.227918,-1.63135,
0.172,2.731,1.86364,18.822,8.77687,-0.439056,-3.14036,0.033961,-0.237005,6.21184,2.48499,-0.228081,-1.63135,
0.1721,2.73289,1.86452,18.822,8.77687,-0.43937,-3.14036,0.0345822,-0.236757,6.21184,2.48499,-0.228244,-1.63135,
0.1722,2.73477,1.86539,18.822,8.77687,-0.439685,-3.14036,0.0352034,-0.236508,6.21184,2.48499,-0.228408,-1.63135,
0.1723,2.73665,1.86627,18.822,8.77687,-0.439999,-3.14036,0.0358246,-0.23626,6.21184,2.48499,-0.228571,-1.63135,
0.1724,2.73853,1.86715,18.822,8.77687,-0.440313,-3.14036,0.0364458,-0.236011,6.21184,2.48499,-0.228734,-1.63135,
0.1725,2.74041,1.86803,18.822,8.77687,-0.440627,-3.14036,0.0370669,-0.235763,6.21184,2.48499,-0.228897,-1.63135,
0.1726,2.7423,1.8689,18.822,8.77687,-0.440941,-3.14036,0.0376881,-0.235514,6.21184,2.48499,-0.22906,-1.63135,
0.1727,2.74418,1.86978,18.822,8.77687,-0.441255,-3.14036,0.0383093,-0.235266,6.21184,2.48499,-0.229223,-1.63135,
0.1728,2.74606,1.87066,18.822,8.77687,-0.441569,-3.14036,0.0389305,-0.235017,6.21184,2.48499,-0.229386,-1.63135,
0.1729,2.74794,1.87154,18.822,8.77687,-0.441883,-3.14036,0.0395517,-0.234769,6.21184,2.48499,-0.229549,-1.63135,
0.173,2.74983,1.87242,18.822,8.77687,-0.442197,-3.14036,0.0401729,-0.23452,6.21184,2.48499,-0.229713,-1.63135,
0.1731,2.75171,1.87329,18.822,8.77687,-0.442511,-3.14036,0.040794,-0.234272,6.21184,2.48499,-0.229876,-1.63135,
0.1732,2.75359,1.87417,18.822,8.77687,-0.442825,-3.14036,0.0414152,-0.234023,6.21184,2.48499,-0.230039,-1.63135,
0.1733,2.75547,1.87505,18.822,8.77687,-0.443139,-3.14036,0.0420364,-0.233775,6.21184,2.48499,-0.230202,-1.63135,
0.1734,2.75735,1.87593,18.822,8.77687,-0.443453,-3.14036,0.0426576,-0.233526,6.21184,2.48499,-0.230365,-1.63135,
0.1735,2.75924,1.8768,18.822,8.77687,-0.443767,-3.14036,0.0432788,-0.233278,6.21184,2.48499,-0.230528,-1.63135,
0.1736,2.76112,1.87768,18.822,8.77687,-0.444081,-3.14036,0.0439,-0.233029,6.21184,2.48499,-0.230691,-1.63135,
0.1737,2.763,1.87856,18.822,8.77687,-0.444395,-3.14036,0.0445211,-0.232781,6.21184,2.48499,-0.230855,-1.63135,
0.1738,2.76488,1.87944,18.822,8.77687,-0.444709,-3.14036,0.0451423,-0.232532,6.21184,2.48499,-0.231018,-1.63135,
0.1739,2.76677,1.88031,18.822,8.77687,-0.445023,-3.14036,0.0457635,-0.232284,6.21184,2.48499,-0.231181,-1.63135,
0.174,2.76865,1.88119,18.822,8.77687,-0.445337,-3.14036,0.0463847,-0.232035,6.21184,2.48499,-0.231344,-1.63135,
0.1741,2.77053,1.88207,18.822,8.77687,-0.445651,-3.14036,0.0470059,-0.231787,6.21184,2.48499,-0.231507,-1.63135,
0.1742,2.77241,1.88295,18.822,8.77687,-0.445965,-3.14036,0.0476271,-0.231538,6.21184,2.48499,-0.23167,-1.63135,
0.1743,2.77429,1.88383,18.822,8.77687,-0.446279,-3.14036,0.0482483,-0.23129,6.21184,2.48499,-0.231833,-1.63135,
0.1744,2.77618,1.8847,18.822,8.77687,-0.446593,-3.14036,0.0488694,-0.231041,6.21184,2.48499,-0.231997,-1.63135,
0.1745,2.77806,1.88558,18.822,8.77687,-0.446907,-3.14036,0.0494906,-0.230793,6.21184,2.48499,-0.23216,-1.63135,
0.1746,2.77994,1.88646,18.822,8.77687,-0.447221,-3.14036,0.0501118,-0.230544,6.21184,2.48499,-0.232323,-1.63135,
0.1747,2.78182,1.88734,18.822,8.77687,-0.447535,-3.14036,0.050733,-0.230296,6.21184,2.48499,-0.232486,-1.63135,
0.1748,2.78371,1.88821,18.822,8.77687,-0.447849,-3.14036,0.0513542,-0.230047,6.21184,2.48499,-0.232649,-1.63135,
0.1749,2.78559,1.88909,18.822,8.77687,-0.448163,-3.14036,0.0519754,-0.229799,6.21184,2.48499,-0.232812,-1.63135,
0.175,2.78747,1.88997,18.822,8.77687,-0.448478,-3.14036,0.0525965,-0.22955,6.21184,2.48499,-0.232975,-1.63135,
0.1751,2.78935,1.89085,18.822,8.77687,-0.448792,-3.14036,0.0532177,-0.229302,6.21184,2.48499,-0.233138,-1.63135,
0.1752,2.79123,1.89172,18.822,8.77687,-0.449106,-3.14036,0.0538389,-0.229053,6.21184,2.48499,-0.233302,-1.63135,
0.1753,2.79312,1.8926,18.822,8.77687,-0.44942,-3.14036,0.0544601,-0.228805,6.21184,2.48499,-0.233465,-1.63135,
0.1754,2.795,1.89348,18.822,8.77687,-0.449734,-3.14036,0.0550813,-0.228556,6.21184,2.48499,-0.233628,-1.63135,
0.1755,2.79688,1.89436,18.822,8.77687,-0.450048,-3.14036,0.0557025,-0.228308,6.21184,2.48499,-0.233791,-1.63135,
0.1756,2.79876,1.89524,18.822,8.77687,-0.450362,-3.14036,0.0563236,-0.228059,6.21184,2.48499,-0.233954,-1.63135,
0.1757,2.80065,1.89611,18.822,8.77687,-0.450676,-3.14036,0.0569448,-0.227811,6.21184,2.48499,-0.234117,-1.63135,
0.1758,2.80253,1.89699,18.822,8.77687,-0.45099,-3.14036,0.057566,-0.227562,6.21184,2.48499,-0.23428,-1.63135,
0.1759,2.80441,1.89787,18.822,8.77687,-0.451304,-3.14036,0.0581872,-0.227314,6.21184,2.48499,-0.234444,-1.63135,
0.176,2.80629,1.89875,18.822,8.77687,-0.451618,-3.14036,0.0588084,-0.227065,6.21184,2.48499,-0.234607,-1.63135,
0.1761,2.80817,1.89962,18.822,8.77687,-0.451932,-3.14036,0.0594296,-0.226817,6.21184,2.48499,-0.23477,-1.63135,
0.1762,2.81006,1.9005,18.822,8.77687,-0.452246,-3.14036,0.0600508,-0.226568,6.21184,2.48499,-0.234933,-1.63135,
0.1763,2.81194,1.90138,18.822,8.77687,-0.45256,-3.14036,0.0606719,-0.22632,6.21184,2.48499,-0.235096,-1.63135,
0.1764,2.81382,1.90226,18.822,8.77687,-0.452874,-3.14036,0.0612931,-0.226071,6.21184,2.48499,-0.235259,-1.63135,
0.1765,2.8157,1.90313,18.822,8.77687,-0.453188,-3.14036,0.0619143,-0.225823,6.21184,2.48499,-0.235422,-1.63135,
0.1766,2.81758,1.90401,18.822,8.77687,-0.453502,-3.14036,0.0625355,-0.225574,6.21184,2.48499,-0.235586,-1.63135,
0.1767,2.81947,1.90489,18.822,8.77687,-0.453816,-3.14036,0.0631567,-0.225326,6.21184,2.48499,-0.235749,-1.63135,
