,Ball 0,,,,,,Ball 1,,,,,,
,m:,1.2,,,,,m:,2.31,,,,,
,r:,1,,,,,r:,1,,,,,
,k:,980,,,,,k:,980,,,,,
,rot: ,true,,,,,,,,,,,
,u_k: ,0.5,,,,,,,,,,,
t,s_x,s_y,v_x,v_y,theta,w,s_x,s_y,v_x,v_y,theta,w,
0.0325,0.55575,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0326,0.55746,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0327,0.55917,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0328,0.56088,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0329,0.56259,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.033,0.5643,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0331,0.56601,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0332,0.56772,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0333,0.56943,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0334,0.57114,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0335,0.57285,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0336,0.57456,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0337,0.57627,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0338,0.57798,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0339,0.57969,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.034,0.5814,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0341,0.58311,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0342,0.58482,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0343,0.58653,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0344,0.58824,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0345,0.58995,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0346,0.59166,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0347,0.59337,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0348,0.59508,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0349,0.59679,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.035,0.5985,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0351,0.60021,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0352,0.60192,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0353,0.60363,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0354,0.60534,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0355,0.60705,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0356,0.60876,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0357,0.61047,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0358,0.61218,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0359,0.61389,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.036,0.6156,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0361,0.61731,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0362,0.61902,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0363,0.62073,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0364,0.62244,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0365,0.62415,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0366,0.62586,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0367,0.62757,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0368,0.62928,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0369,0.63099,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.037,0.6327,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0371,0.63441,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0372,0.63612,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0373,0.63783,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0374,0.63954,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0375,0.64125,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0376,0.64296,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0377,0.64467,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0378,0.64638,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0379,0.64809,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.038,0.6498,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0381,0.65151,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0382,0.65322,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0383,0.65493,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0384,0.65664,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0385,0.65835,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0386,0.66006,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0387,0.66177,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0388,0.66348,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0389,0.66519,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.039,0.6669,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0391,0.66861,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0392,0.67032,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0393,0.67203,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0394,0.67374,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0395,0.67545,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0396,0.67716,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0397,0.67887,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0398,0.68058,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0399,0.68229,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.04,0.684,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0401,0.68571,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0402,0.68742,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0403,0.68913,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0404,0.69084,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0405,0.69255,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0406,0.69426,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0407,0.69597,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0408,0.69768,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0409,0.69939,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.041,0.7011,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0411,0.70281,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0412,0.70452,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0413,0.70623,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0414,0.70794,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0415,0.70965,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0416,0.71136,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0417,0.71307,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0418,0.71478,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0419,0.71649,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.042,0.7182,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0421,0.71991,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0422,0.72162,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0423,0.72333,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0424,0.72504,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0425,0.72675,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0426,0.72846,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0427,0.73017,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0428,0.73188,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0429,0.73359,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.043,0.7353,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0431,0.73701,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0432,0.73872,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0433,0.74043,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0434,0.74214,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0435,0.74385,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0436,0.74556,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0437,0.74727,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0438,0.74898,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0439,0.75069,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.044,0.7524,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0441,0.75411,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0442,0.75582,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0443,0.75753,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0444,0.75924,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0445,0.76095,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0446,0.76266,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0447,0.76437,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0448,0.76608,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0449,0.76779,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.045,0.7695,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0451,0.77121,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0452,0.77292,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0453,0.77463,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0454,0.77634,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0455,0.77805,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0456,0.77976,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0457,0.78147,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0458,0.78318,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0459,0.78489,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.046,0.7866,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0461,0.78831,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0462,0.79002,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0463,0.79173,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0464,0.79344,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0465,0.79515,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0466,0.79686,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0467,0.79857,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0468,0.80028,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0469,0.80199,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.047,0.8037,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0471,0.80541,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0472,0.80712,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0473,0.80883,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0474,0.81054,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0475,0.81225,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0476,0.81396,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0477,0.81567,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0478,0.81738,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0479,0.81909,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.048,0.8208,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0481,0.82251,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0482,0.82422,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0483,0.82593,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0484,0.82764,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0485,0.82935,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0486,0.83106,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0487,0.83277,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0488,0.83448,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0489,0.83619,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.049,0.8379,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0491,0.83961,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0492,0.84132,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0493,0.84303,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0494,0.84474,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0495,0.84645,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0496,0.84816,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0497,0.84987,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0498,0.85158,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0499,0.85329,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.05,0.855,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0501,0.85671,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0502,0.85842,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0503,0.86013,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0504,0.86184,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0505,0.86355,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0506,0.86526,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0507,0.86697,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0508,0.86868,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0509,0.87039,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.051,0.8721,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0511,0.87381,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0512,0.87552,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0513,0.87723,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0514,0.87894,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0515,0.88065,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0516,0.88236,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0517,0.88407,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0518,0.88578,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0519,0.88749,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.052,0.8892,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0521,0.89091,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0522,0.89262,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0523,0.89433,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0524,0.89604,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0525,0.89775,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0526,0.89946,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0527,0.90117,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0528,0.90288,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0529,0.90459,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.053,0.9063,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0531,0.90801,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0532,0.90972,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0533,0.91143,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0534,0.91314,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0535,0.91485,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0536,0.91656,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0537,0.91827,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0538,0.91998,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0539,0.92169,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.054,0.9234,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0541,0.92511,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0542,0.92682,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0543,0.92853,0,17.1,0,0,0,2.1,-1.62,0,0,0,0,
0.0544,0.93024,1.72099e-009,17.1,1.72099e-005,-4.15655e-009,-4.15655e-005,2.1,-1.62,1.71279e-005,-8.94021e-006,-2.15925e-009,-2.15925e-005,
0.0545,0.93195,7.28378e-009,17.0999,5.56279e-005,-1.75749e-008,-0.000134183,2.1,-1.62,5.52982e-005,-2.88976e-005,-9.12981e-009,-6.97057e-005,
0.0546,0.93366,1.88128e-008,17.0998,0.00011529,-4.53502e-008,-0.000277753,2.1,-1.62,0.000114475,-5.98908e-005,-2.35585e-008,-0.000144287,
0.0547,0.93537,3.84358e-008,17.0996,0.000196231,-9.25676e-008,-0.000472174,2.1,-1.62,0.000194623,-0.000101938,-4.8087e-008,-0.000245285,
0.0548,0.93708,6.82844e-008,17.0994,0.000298486,-1.64302e-007,-0.000717344,2.1,-1.62,0.000295706,-0.000155058,-8.53517e-008,-0.000372646,
0.0549,0.93879,1.10494e-007,17.0992,0.000422091,-2.65618e-007,-0.00101316,2.1,-1.62,0.000417687,-0.000219268,-1.37983e-007,-0.000526318,
0.055,0.9405,1.67202e-007,17.0989,0.000567081,-4.01571e-007,-0.00135953,2.1,-1.62,0.000560529,-0.000294587,-2.08608e-007,-0.000706248,
0.0551,0.94221,2.40551e-007,17.0986,0.000733489,-5.77204e-007,-0.00175634,2.1,-1.62,0.000724197,-0.000381033,-2.99846e-007,-0.000912382,
0.0552,0.943919,3.32686e-007,17.0983,0.000921351,-7.97553e-007,-0.00220349,2.1,-1.62,0.000908653,-0.000478624,-4.14313e-007,-0.00114467,
0.0553,0.945629,4.45756e-007,17.0979,0.0011307,-1.06764e-006,-0.00270088,2.1,-1.62,0.00111386,-0.000587377,-5.54619e-007,-0.00140305,
0.0554,0.947339,5.81913e-007,17.0974,0.00136157,-1.39248e-006,-0.00324841,2.1,-1.62,0.00133978,-0.000707311,-7.23367e-007,-0.00168749,
0.0555,0.949049,7.43313e-007,17.0969,0.001614,-1.77708e-006,-0.00384597,2.1,-1.62,0.00158638,-0.000838442,-9.23158e-007,-0.00199791,
0.0556,0.950758,9.32115e-007,17.0964,0.00188802,-2.22643e-006,-0.00449347,2.1,-1.62,0.00185362,-0.000980789,-1.15658e-006,-0.00233427,
0.0557,0.952468,1.15048e-006,17.0959,0.00218366,-2.74551e-006,-0.00519079,2.1,-1.62,0.00214145,-0.00113437,-1.42624e-006,-0.00269652,
0.0558,0.954177,1.40058e-006,17.0953,0.00250096,-3.33929e-006,-0.00593784,2.1,-1.62,0.00244985,-0.0012992,-1.7347e-006,-0.00308459,
0.0559,0.955887,1.68457e-006,17.0947,0.00283994,-4.01274e-006,-0.00673451,2.1,-1.62,0.00277878,-0.00147529,-2.08454e-006,-0.00349845,
0.056,0.957596,2.00464e-006,17.094,0.00320065,-4.77081e-006,-0.0075807,2.1,-1.62,0.00312819,-0.00166268,-2.47834e-006,-0.00393802,
0.0561,0.959306,2.36295e-006,17.0933,0.00358311,-5.61844e-006,-0.0084763,2.1,-1.62,0.00349805,-0.00186136,-2.91867e-006,-0.00440327,
0.0562,0.961015,2.76168e-006,17.0925,0.00398736,-6.56056e-006,-0.00942121,2.1,-1.62,0.00388832,-0.00207136,-3.40808e-006,-0.00489413,
0.0563,0.962724,3.20303e-006,17.0917,0.00441343,-7.60209e-006,-0.0104153,2.1,-1.62,0.00429896,-0.00229269,-3.94914e-006,-0.00541056,
0.0564,0.964433,3.68916e-006,17.0909,0.00486136,-8.74795e-006,-0.0114585,2.1,-1.62,0.00472993,-0.00252538,-4.54439e-006,-0.00595248,
0.0565,0.966142,4.22228e-006,17.09,0.00533116,-1.0003e-005,-0.0125507,2.1,-1.62,0.00518119,-0.00276943,-5.19637e-006,-0.00651987,
0.0566,0.967851,4.80457e-006,17.0891,0.00582288,-1.13722e-005,-0.0136918,2.1,-1.62,0.0056527,-0.00302487,-5.90764e-006,-0.00711264,
0.0567,0.96956,5.43822e-006,17.0882,0.00633655,-1.28604e-005,-0.0148817,2.10001,-1.62,0.00614443,-0.00329171,-6.68071e-006,-0.00773076,
0.0568,0.971269,6.12544e-006,17.0872,0.00687219,-1.44724e-005,-0.0161203,2.10001,-1.62,0.00665632,-0.00356997,-7.51813e-006,-0.00837417,
0.0569,0.972977,6.86842e-006,17.0862,0.00742984,-1.62131e-005,-0.0174074,2.10001,-1.62,0.00718836,-0.00385966,-8.42241e-006,-0.00904281,
0.057,0.974686,7.66938e-006,17.0851,0.00800954,-1.80874e-005,-0.018743,2.10001,-1.62,0.00774048,-0.0041608,-9.39608e-006,-0.00973663,
0.0571,0.976394,8.53051e-006,17.084,0.0086113,-2.01001e-005,-0.020127,2.10001,-1.62,0.00831265,-0.0044734,-1.04416e-005,-0.0104556,
0.0572,0.978102,9.45402e-006,17.0829,0.00923516,-2.22561e-005,-0.0215592,2.10001,-1.62,0.00890484,-0.00479749,-1.15616e-005,-0.0111996,
0.0573,0.97981,1.04421e-005,17.0817,0.00988115,-2.456e-005,-0.0230395,2.10001,-1.62001,0.009517,-0.00513307,-1.27584e-005,-0.0119686,
0.0574,0.981519,1.14971e-005,17.0805,0.0105493,-2.70168e-005,-0.0245679,2.10001,-1.62001,0.0101491,-0.00548016,-1.40347e-005,-0.0127626,
0.0575,0.983226,1.2621e-005,17.0792,0.0112396,-2.96312e-005,-0.0261443,2.10001,-1.62001,0.0108011,-0.00583878,-1.53928e-005,-0.0135814,
0.0576,0.984934,1.38163e-005,17.0779,0.0119522,-3.24081e-005,-0.0277684,2.10001,-1.62001,0.0114729,-0.00620894,-1.68354e-005,-0.0144252,
0.0577,0.986642,1.5085e-005,17.0766,0.012687,-3.53521e-005,-0.0294403,2.10001,-1.62001,0.0121645,-0.00659066,-1.83647e-005,-0.0152937,
0.0578,0.988349,1.64294e-005,17.0752,0.0134441,-3.84681e-005,-0.0311598,2.10002,-1.62001,0.0128759,-0.00698395,-1.99834e-005,-0.0161869,
0.0579,0.990057,1.78517e-005,17.0738,0.0142235,-4.17608e-005,-0.0329268,2.10002,-1.62001,0.013607,-0.00738883,-2.16939e-005,-0.0171048,
0.058,0.991764,1.93542e-005,17.0724,0.0150252,-4.52349e-005,-0.0347412,2.10002,-1.62001,0.0143578,-0.00780531,-2.34986e-005,-0.0180474,
0.0581,0.993471,2.09392e-005,17.0709,0.0158493,-4.88952e-005,-0.0366029,2.10002,-1.62001,0.0151283,-0.00823341,-2.54001e-005,-0.0190145,
0.0582,0.995178,2.26088e-005,17.0694,0.0166958,-5.27464e-005,-0.0385118,2.10002,-1.62001,0.0159183,-0.00867314,-2.74007e-005,-0.0200061,
0.0583,0.996885,2.43652e-005,17.0678,0.0175647,-5.67931e-005,-0.0404677,2.10002,-1.62001,0.0167279,-0.00912452,-2.95029e-005,-0.0210222,
0.0584,0.998591,2.62108e-005,17.0662,0.018456,-6.10402e-005,-0.0424706,2.10003,-1.62001,0.017557,-0.00958756,-3.17092e-005,-0.0220626,
0.0585,1.0003,2.81478e-005,17.0646,0.0193699,-6.54922e-005,-0.0445203,2.10003,-1.62001,0.0184055,-0.0100623,-3.40219e-005,-0.0231274,
0.0586,1.002,3.01784e-005,17.0629,0.0203062,-7.01539e-005,-0.0466168,2.10003,-1.62002,0.0192735,-0.0105487,-3.64436e-005,-0.0242165,
0.0587,1.00371,3.23049e-005,17.0612,0.021265,-7.50299e-005,-0.04876,2.10003,-1.62002,0.0201609,-0.0110468,-3.89766e-005,-0.0253299,
0.0588,1.00542,3.45296e-005,17.0594,0.0222464,-8.01249e-005,-0.0509496,2.10003,-1.62002,0.0210676,-0.0115566,-4.16233e-005,-0.0264673,
0.0589,1.00712,3.68546e-005,17.0577,0.0232504,-8.54434e-005,-0.0531857,2.10004,-1.62002,0.0219936,-0.0120781,-4.43862e-005,-0.0276289,
0.059,1.00883,3.92823e-005,17.0558,0.024277,-9.09902e-005,-0.0554681,2.10004,-1.62002,0.0229389,-0.0126114,-4.72677e-005,-0.0288146,
0.0591,1.01053,4.1815e-005,17.054,0.0253262,-9.67699e-005,-0.0577967,2.10004,-1.62002,0.0239033,-0.0131565,-5.02701e-005,-0.0300243,
0.0592,1.01224,4.44548e-005,17.0521,0.0263981,-0.000102787,-0.0601714,2.10004,-1.62002,0.024887,-0.0137133,-5.33959e-005,-0.0312579,
0.0593,1.01394,4.7204e-005,17.0502,0.0274927,-0.000109046,-0.062592,2.10005,-1.62002,0.0258897,-0.0142819,-5.66474e-005,-0.0325153,
0.0594,1.01565,5.0065e-005,17.0482,0.02861,-0.000115552,-0.0650586,2.10005,-1.62003,0.0269115,-0.0148623,-6.00271e-005,-0.0337967,
0.0595,1.01735,5.304e-005,17.0462,0.02975,-0.000122309,-0.0675708,2.10005,-1.62003,0.0279524,-0.0154545,-6.35372e-005,-0.0351017,
0.0596,1.01906,5.61313e-005,17.0442,0.0309128,-0.000129322,-0.0701288,2.10005,-1.62003,0.0290122,-0.0160586,-6.71803e-005,-0.0364305,
0.0597,1.02076,5.93411e-005,17.0421,0.0320983,-0.000136595,-0.0727322,2.10006,-1.62003,0.030091,-0.0166744,-7.09586e-005,-0.037783,
0.0598,1.02247,6.26718e-005,17.04,0.0333067,-0.000144133,-0.0753811,2.10006,-1.62003,0.0311887,-0.0173022,-7.48745e-005,-0.039159,
0.0599,1.02417,6.61256e-005,17.0378,0.0345379,-0.000151941,-0.0780754,2.10006,-1.62003,0.0323052,-0.0179417,-7.89304e-005,-0.0405586,
0.06,1.02587,6.97048e-005,17.0356,0.0357919,-0.000160022,-0.0808148,2.10007,-1.62004,0.0334406,-0.0185932,-8.31285e-005,-0.0419817,
0.0601,1.02758,7.34117e-005,17.0334,0.0370688,-0.000168382,-0.0835993,2.10007,-1.62004,0.0345947,-0.0192565,-8.74714e-005,-0.0434282,
0.0602,1.02928,7.72485e-005,17.0311,0.0383687,-0.000177025,-0.0864288,2.10007,-1.62004,0.0357675,-0.0199318,-9.19612e-005,-0.0448981,
0.0603,1.03098,8.12177e-005,17.0289,0.0396914,-0.000185956,-0.0893031,2.10008,-1.62004,0.0369589,-0.0206189,-9.66003e-005,-0.0463912,
